file,decile,mean_energy,fragile_fraction,mean_abs_diff,d_rs_per_bit,d_spa_per_bit,flips,domain
instrument9.wav,4,5288.314076264491,0.004943524442131684,550.8122761639474,-2.9049999999999995e-08,-1.6704999999999996e-08,20000,instrumental
instrument9.wav,5,6097.826385496897,0.004492163585159789,678.3115893228847,1.860000000000004e-08,1.6715999999999996e-08,20000,instrumental
instrument9.wav,6,6774.767317446911,0.0034129170492806856,778.990625956535,1.8000000000000221e-09,-1.7035499999999984e-08,20000,instrumental
instrument9.wav,7,8565.359569772203,0.0020125343393454288,1208.8790489818718,9.000000000000327e-10,-1.7697000000000003e-08,20000,instrumental
instrument9.wav,8,11130.98881932593,0.0020197692566637083,1037.5724286195184,-2.4449999999999994e-08,1.1749999999999998e-08,20000,instrumental
instrument9.wav,9,12458.59141147667,0.0019046453458575875,1041.7404251413186,1.2200000000000015e-08,-1.8523499999999997e-08,20000,instrumental
shortvoice10.wav,0,2.4922290570586947,0.48739846656038865,1.8767934411295832,3.3388e-06,1.5531339999999999e-06,20000,short_voice
shortvoice10.wav,1,3.2007361835660832,0.41843513913670705,2.185794009339053,2.92635e-06,1.317465e-06,20000,short_voice
shortvoice10.wav,2,3.780629542137837,0.41287015945330297,2.2488990129081246,2.67315e-06,1.2886665e-06,20000,short_voice
shortvoice10.wav,3,4.487772230368307,0.3936162137543647,2.407279489904357,2.52605e-06,1.1779285e-06,20000,short_voice
shortvoice10.wav,4,12.365391614472168,0.29579602367582336,4.23543026255881,2.10605e-06,8.945135e-07,20000,short_voice
shortvoice10.wav,5,120.06247380094415,0.06181501004967955,36.810307558117486,5.443e-07,1.5376600000000003e-07,20000,short_voice
shortvoice10.wav,6,533.7128354337043,0.009216764650104304,183.39726910677035,1.334e-07,7.72195e-08,20000,short_voice
shortvoice10.wav,7,1527.550134949331,0.002807177269451083,559.276469026213,-1.4255e-07,-5.40125e-08,20000,short_voice
shortvoice10.wav,8,4260.698022396583,0.001251849322863321,1252.9928682523425,1.0599999999999997e-08,-2.8347499999999993e-08,20000,short_voice
shortvoice10.wav,9,9063.120525763845,0.0006067961165048543,1682.4465640169904,-1.2149999999999986e-08,-4.519249999999999e-08,20000,short_voice
shortvoice11.wav,0,6.4697434273719345,0.41354958870091574,2.4026462827875212,2.1593e-06,4.350284999999999e-07,20000,short_voice
shortvoice11.wav,1,10.030566046431098,0.3278484942564421,3.1680378764358896,2.21975e-06,3.728605e-07,20000,short_voice
shortvoice11.wav,2,12.81617740103992,0.3168639627401514,3.343178730836406,1.68185e-06,1.9031549999999998e-07,20000,short_voice
shortvoice11.wav,3,16.203688433109303,0.2564420987271034,4.680883266066439,1.45555e-06,1.5218199999999998e-07,20000,short_voice
shortvoice11.wav,4,43.227143163490645,0.18425135764158262,8.841427463149728,6.3555e-07,-2.1309650000000003e-07,20000,short_voice
shortvoice11.wav,5,761.7292461709135,0.07840248158200853,92.46409461031408,2.0465000000000002e-07,-2.193965e-07,20000,short_voice
shortvoice11.wav,6,2162.050212231738,0.010396058807556539,359.7360254470693,1.7050000000000007e-08,-2.575125e-07,20000,short_voice
shortvoice11.wav,7,3548.918342247736,0.002598813079399558,814.1289321593422,-7.285000000000002e-08,-4.467999999999998e-08,20000,short_voice
shortvoice11.wav,8,5731.422682237255,0.0022110162916989915,647.2299456943367,1.6434999999999996e-07,-2.5760000000000105e-09,20000,short_voice
shortvoice11.wav,9,8890.971935209862,0.0011244232484199914,1212.9585126594548,-1.9065000000000003e-07,-2.2329250000000003e-07,20000,short_voice
shortvoice3.wav,0,1.2937940469981544,0.5003322889964872,1.7740434823886833,2.98645e-06,1.5651705000000002e-06,20000,short_voice
shortvoice3.wav,1,1.5991160852431374,0.4432573599240266,2.0125356125356126,2.98645e-06,1.3571445e-06,20000,short_voice
shortvoice3.wav,2,2.541801313634961,0.44127978733504225,2.0515997341688026,2.9675e-06,1.4382114999999998e-06,20000,short_voice
shortvoice3.wav,3,152.48273005895533,0.21211545765286746,14.22830421572351,1.5709999999999999e-06,6.97925e-07,20000,short_voice
shortvoice3.wav,4,988.7494392269184,0.03689809098679837,122.98475638712128,1.8780000000000003e-07,-3.05825e-08,20000,short_voice
shortvoice3.wav,5,2193.274427461156,0.01566951566951567,104.34553656220322,1.2330000000000005e-07,8.482899999999998e-08,20000,short_voice
shortvoice3.wav,6,3383.437751957287,0.008451640472912017,178.6301695076207,1.1950000000000008e-07,5.141299999999998e-08,20000,short_voice
shortvoice3.wav,7,4666.432481475428,0.004937802677808375,294.00185167600415,-1.4799999999999995e-07,-1.4224250000000002e-07,20000,short_voice
shortvoice3.wav,8,6425.759638570723,0.0023259125646746094,521.3211183367351,-1.6509999999999996e-07,-2.1848000000000005e-08,20000,short_voice
shortvoice3.wav,9,7992.948554847594,0.0019456176149575287,773.0547620177479,-1.2335000000000003e-07,-1.0035600000000002e-07,20000,short_voice
shortvoice7.wav,0,5.198760447420867,0.4190992322535616,2.4106827606027017,2.6038e-06,1.2349015000000002e-06,20000,short_voice
shortvoice7.wav,1,6.49313467530564,0.3543882705655263,2.707215902090435,2.6660999999999998e-06,1.1825695e-06,20000,short_voice
shortvoice7.wav,2,6.934216872509608,0.3455411397602233,2.7181392675316145,2.8891e-06,1.259561e-06,20000,short_voice
shortvoice7.wav,3,7.442929337762717,0.3442017082785808,2.792008869908016,2.73335e-06,1.2225795000000001e-06,20000,short_voice
shortvoice7.wav,4,8.308754243534016,0.3409006937887434,2.8565622562502564,2.5217999999999997e-06,1.0690020000000001e-06,20000,short_voice
shortvoice7.wav,5,18.129124498208277,0.24977442375522926,4.434008694938889,1.8888999999999996e-06,5.946105e-07,20000,short_voice
shortvoice7.wav,6,205.64365940896698,0.049786745406824144,30.293430118110237,5.034e-07,7.776450000000005e-08,20000,short_voice
shortvoice7.wav,7,445.86141173960715,0.011526786446796292,75.88608581507917,-3.6565000000000015e-07,-8.440799999999997e-08,20000,short_voice
shortvoice7.wav,8,643.0414588955839,0.006728481168458193,130.03491425289243,-8.067000000000001e-07,-2.8944549999999997e-07,20000,short_voice
shortvoice7.wav,9,941.8064127857942,0.0040190288713910765,182.47092355643045,-9.182000000000001e-07,-1.5781049999999997e-07,20000,short_voice
shortvoice8.wav,0,34.60815987910466,0.2330487010637528,5.1618423909110644,1.4265e-06,4.909075e-07,20000,short_voice
shortvoice8.wav,1,124.42255118124994,0.07739086367914284,32.39176862376023,5.077999999999999e-07,2.6567e-07,20000,short_voice
shortvoice8.wav,2,463.0361843565734,0.025059752299558195,127.52491489824003,1.0705000000000002e-07,8.862599999999999e-08,20000,short_voice
shortvoice8.wav,3,892.8394032659161,0.020278833967046894,220.23067173637517,2.5605e-07,1.6874999999999984e-08,20000,short_voice
shortvoice8.wav,4,1335.1692606124711,0.01426812486419932,387.44462953574276,1.36e-07,-4.9062499999999993e-08,20000,short_voice
shortvoice8.wav,5,1920.0902678618895,0.009344440420137632,588.7128938790294,1.2294999999999997e-07,3.488749999999998e-08,20000,short_voice
shortvoice8.wav,6,2537.0114468613942,0.007967261796979683,462.89686017455546,-4.1950000000000015e-08,1.0292499999999998e-07,20000,short_voice
shortvoice8.wav,7,3499.1601455512787,0.005394836887649806,719.1458054238025,-3.7325000000000004e-07,-1.2788800000000001e-07,20000,short_voice
shortvoice8.wav,8,4948.460626366384,0.0028959276018099547,1365.6053936651583,-1.9675e-07,-9.354850000000001e-08,20000,short_voice
shortvoice8.wav,9,7371.826105779554,0.001954185213331886,2771.1410632215106,1.3020000000000001e-07,-2.0236000000000017e-08,20000,short_voice
speech1.wav,0,55.48541942817361,0.1092718911935094,9.4473541629041,7.09e-08,2.1085499999999997e-08,20000,speech
speech1.wav,1,71.22264743773583,0.09073600533659458,10.944132525432208,4.305e-08,1.1347999999999998e-08,20000,speech
speech1.wav,2,91.85779524575844,0.06944122796453947,15.32451528934424,3.315000000000001e-08,1.0303000000000001e-08,20000,speech
speech1.wav,3,137.54615420586035,0.04175147797453229,28.31020445024905,3.5449999999999996e-08,8.973500000000001e-09,20000,speech
speech1.wav,4,231.42170812943505,0.024560208987577468,53.04163540190275,1.910000000000001e-08,6.171999999999998e-09,20000,speech
speech1.wav,5,391.1654926636464,0.015242242787152967,94.72024693359896,3.26e-08,1.1633e-08,20000,speech
speech1.wav,6,708.3243095032066,0.009135974056057447,170.79936761640027,3.695e-08,2.4449999999999985e-09,20000,speech
speech1.wav,7,1301.4780316805297,0.004118410080607801,355.10319651626054,9.200000000000006e-09,2.658499999999999e-09,20000,speech
speech1.wav,8,2320.4882887498175,0.001868894827769878,692.8606411212443,-1.685e-08,-8.305000000000009e-10,20000,speech
speech1.wav,9,3836.9515561697294,0.0008958229650119791,1168.3206560109259,3.1000000000000006e-08,8.356500000000001e-09,20000,speech
speech10.wav,0,10.890693330406886,0.3136080598894564,3.134331490939621,5.025e-07,5.819450000000002e-08,20000,speech
speech10.wav,1,80.42743755882609,0.1845527203504892,13.25708606861414,2.8205e-07,-2.435e-08,20000,speech
speech10.wav,2,467.98500324506176,0.034742546666479954,136.67178725966588,1.29e-08,-3.76745e-08,20000,speech
speech10.wav,3,1321.4018648730153,0.010785522187359928,604.0796027566114,-6.149999999999992e-09,9.699500000000012e-09,20000,speech
speech10.wav,4,2270.369648685565,0.005897680152415107,865.7624537711532,-1.2255e-07,-4.042949999999999e-08,20000,speech
speech10.wav,5,3295.6760200982653,0.004818332072723198,793.5371599854329,-1.1199999999999991e-08,-1.1585999999999997e-08,20000,speech
speech10.wav,6,4348.767666803599,0.003964584909360904,394.6892633997366,1.3450000000000006e-08,1.534400000000001e-08,20000,speech
speech10.wav,7,5289.561797688348,0.003726273026546193,414.2961686628844,-1.1640000000000001e-07,-6.016049999999999e-08,20000,speech
speech10.wav,8,6323.792604610323,0.003081707265825267,459.26770230707814,4.3100000000000015e-08,9.844500000000017e-09,20000,speech
speech10.wav,9,8113.362251717588,0.0016942033043965275,622.742019042285,-2.5700000000000005e-08,6.9495000000000145e-09,20000,speech
speech11.wav,0,251.79421044147614,0.023741531485330238,68.28934114281087,-7.185e-08,-2.1305e-08,20000,speech
speech11.wav,1,432.1604772197699,0.008964008964008964,162.85932445932445,-2.565e-08,-2.432500000000001e-09,20000,speech
speech11.wav,2,894.1499782174418,0.00616310348180237,338.9379260427582,-7.75000000000001e-09,-1.7295000000000017e-09,20000,speech
speech11.wav,3,1670.157426440257,0.004240927925835085,663.5262370273526,5.849999999999996e-09,3.1885e-09,20000,speech
speech11.wav,4,2554.508941801053,0.002765982734217151,1092.166904368308,-5.05e-08,-1.0974500000000002e-08,20000,speech
speech11.wav,5,3880.844771454889,0.0023229054685516416,1023.5293307331198,-3.0849999999999995e-08,-1.30295e-08,20000,speech
speech11.wav,6,5626.77586603203,0.001836785409441077,735.3355050619645,6.020000000000001e-08,2.15565e-08,20000,speech
speech11.wav,7,7323.01419447772,0.0011722759440332775,962.034628058992,-1.9499999999999984e-09,-6.702999999999999e-09,20000,speech
speech11.wav,8,9249.737889714655,0.0009452970123212714,1223.2591248170174,9.500000000000004e-09,-5.243499999999998e-09,20000,speech
speech11.wav,9,12730.673906983782,0.0006155341378472504,1690.479749466807,-7.529999999999999e-08,-2.5470500000000003e-08,20000,speech
speech2.wav,0,51.59332119725771,0.48320254640572313,10.43414956982131,1.3322000000000001e-06,8.675604999999999e-07,20000,speech
speech2.wav,1,240.84633800276183,0.02737091052424123,54.972644856129286,-7.94e-08,-1.6726499999999998e-08,20000,speech
speech2.wav,2,400.415174339342,0.018497200977686666,84.30286209887251,-5.669999999999998e-08,2.8450000000000012e-09,20000,speech
speech2.wav,3,593.303360039817,0.012539036623450364,149.21874704268004,1.7050000000000007e-08,-7.617e-09,20000,speech
speech2.wav,4,824.6592136592378,0.010901288907820215,174.08118383895751,3.780000000000003e-08,1.8700500000000003e-08,20000,speech
speech2.wav,5,1040.4075271144918,0.011216457114010318,163.0234267775166,-1.3294999999999998e-07,4.138500000000001e-09,20000,speech
speech2.wav,6,1223.992928579782,0.011831145885916204,143.2593071680969,-6.614999999999998e-08,1.1141500000000001e-08,20000,speech
speech2.wav,7,1410.7248159481285,0.009292419342115643,256.09934527096317,-7.94e-08,-1.3910499999999999e-08,20000,speech
speech2.wav,8,1633.5722277397047,0.0067824413634284455,327.5405763497847,2.2050000000000022e-08,4.965000000000004e-10,20000,speech
speech2.wav,9,2073.188071937018,0.005076142131979695,374.15843238641736,-4.219999999999996e-08,-2.0537e-08,20000,speech
speech3.wav,0,0.0,1.0,0.0,2.1969499999999998e-06,1.3321415e-06,20000,speech
speech3.wav,1,22.301197821304754,0.590590828813708,5.504408983303481,1.2184e-06,6.847615e-07,20000,speech
speech3.wav,2,327.2922935682879,0.04074343292560658,114.23872694004412,1.076e-07,1.67865e-08,20000,speech
speech3.wav,3,952.6464154544777,0.013775382301328654,304.18522812735023,1.1500000000000009e-08,-4.3255e-09,20000,speech
speech3.wav,4,1517.990145372612,0.007245922601511866,521.8182501974451,-5.5599999999999995e-08,1.2889999999999998e-08,20000,speech
speech3.wav,5,2077.8687354173453,0.00490097768864377,640.2073953371772,-2.800000000000003e-09,-6.115499999999999e-09,20000,speech
speech3.wav,6,2582.0409143852808,0.004312181913906787,457.10612480256725,2.025e-08,8.056e-09,20000,speech
speech3.wav,7,2963.923988856371,0.0034283493782591257,465.9167356097072,4.750000000000002e-09,-2.0134999999999997e-09,20000,speech
speech3.wav,8,3358.1856520690976,0.003283660654977503,440.79586785145824,8.51e-08,8.205500000000002e-09,20000,speech
speech3.wav,9,4209.142936645586,0.0023927490933234783,548.7235247323816,-8.050000000000006e-09,2.2832e-08,20000,speech
speech4.wav,0,124.06059803866914,0.041455099996238816,39.01897346996694,6.15e-08,2.8336000000000003e-08,20000,speech
speech4.wav,1,192.3458676884256,0.020295000992002408,50.893034774815455,9.000000000000001e-09,9.1665e-09,20000,speech
speech4.wav,2,287.84154312588487,0.014893922704851301,75.35007217771454,1.3500000000000003e-08,-1.4464999999999997e-09,20000,speech
speech4.wav,3,507.40737093478754,0.009451065168908288,148.19856472423277,4.500000000000001e-09,4.7895000000000005e-09,20000,speech
speech4.wav,4,825.1708432335153,0.006934324048796842,223.80820624397052,-1.6949999999999996e-08,3.6165000000000005e-09,20000,speech
speech4.wav,5,1257.1965619327939,0.005549226290058264,277.16453353313284,-2.83e-08,-1.2744999999999997e-09,20000,speech
speech4.wav,6,1827.713010663912,0.00465297687881048,348.3286404412117,-5.649999999999996e-09,-1.8945e-09,20000,speech
speech4.wav,7,2546.325118282797,0.0033014704372994314,423.0191553709621,1.8300000000000002e-08,1.4815000000000003e-09,20000,speech
speech4.wav,8,3359.2493769923053,0.0022918676326717704,582.579004440066,-1.615e-08,2.5485e-09,20000,speech
speech4.wav,9,5097.594556592656,0.0015763378355274406,773.6926654128911,1.1750000000000004e-08,4.755e-09,20000,speech
speech5.wav,0,26.239550452229714,0.15212191518385146,8.956144693039302,1.0894999999999998e-07,4.3572999999999996e-08,20000,speech
speech5.wav,1,124.01927874802432,0.05758196566400314,32.07923284523098,3.550000000000003e-08,1.3509500000000011e-08,20000,speech
speech5.wav,2,449.99974152702504,0.019046610890366678,153.30775890423388,5.6650000000000014e-08,2.2570999999999994e-08,20000,speech
speech5.wav,3,964.6779902593255,0.01562299135668968,265.98839618575175,6.800000000000035e-09,1.6255000000000066e-09,20000,speech
speech5.wav,4,1558.1944110414872,0.014088501196728564,235.24068801494303,1.0900000000000015e-08,1.2770000000000056e-09,20000,speech
speech5.wav,5,2021.0311000306644,0.011774581423839556,228.80125761906922,-3.774999999999998e-08,-5.223499999999998e-09,20000,speech
speech5.wav,6,2362.5746113633663,0.009805478664670025,240.38570737093676,-1.8899999999999994e-08,-1.7799999999999999e-09,20000,speech
speech5.wav,7,2650.751687859175,0.00796369824163358,285.0519152958971,2.3000000000000016e-09,3.870000000000002e-10,20000,speech
speech5.wav,8,2962.3699854206634,0.007064037695036266,313.84299533349974,-3.414999999999998e-08,-3.404999999999999e-09,20000,speech
speech5.wav,9,3614.043989985818,0.0055228360386787535,629.6423613998745,1.1650000000000028e-08,5.341000000000005e-09,20000,speech
speech6.wav,0,0.0,1.0,0.0,1.24355e-06,8.778444999999999e-07,20000,speech
speech6.wav,1,0.6221197448073316,0.9887159027453405,0.16636404822696033,1.0867e-06,7.22847e-07,20000,speech
speech6.wav,2,30.714507055651538,0.40447318687340605,5.615310846793174,3.0659999999999995e-07,1.608365e-07,20000,speech
speech6.wav,3,157.56598004329382,0.10374719768365274,26.733584926876233,8.074999999999999e-08,5.110650000000001e-08,20000,speech
speech6.wav,4,315.2109408753978,0.048160123712789514,58.161568200189784,-2.32e-08,6.0135e-09,20000,speech
speech6.wav,5,511.5102459482682,0.033560986583338316,81.73677754071221,1.43e-08,2.5681e-08,20000,speech
speech6.wav,6,757.2707118075839,0.026845873475025747,79.66043027910851,-9.849999999999999e-09,1.1103000000000002e-08,20000,speech
speech6.wav,7,1125.8631462496242,0.020703591762142405,85.39105573908765,-1.01e-08,1.3092500000000005e-08,20000,speech
speech6.wav,8,1669.9851053772334,0.01162435210401476,126.72415707634191,-1.88e-08,9.714999999999984e-10,20000,speech
speech6.wav,9,3081.186461922656,0.005556921563806245,221.2680459447118,1.9499999999999984e-09,9.298499999999997e-09,20000,speech
speech7.wav,0,55.12677644376116,0.05112316034082107,23.89641874186265,1.299999999999999e-09,-2.4138e-08,20000,speech
speech7.wav,1,116.36486757889446,0.02813661882424712,40.15104574570696,-2.9350000000000005e-08,-1.7085e-08,20000,speech
speech7.wav,2,455.3183617065038,0.008617490619717148,154.31148311549086,1.8449999999999993e-08,-1.9988999999999998e-08,20000,speech
speech7.wav,3,749.6528067265965,0.004907297439957772,294.9950762074426,2.765e-08,6.051500000000003e-09,20000,speech
speech7.wav,4,902.1389641817888,0.0031258247558722616,401.3377292821325,9.254999999999999e-08,2.5853999999999998e-08,20000,speech
speech7.wav,5,1030.656988093542,0.0029032603944145227,411.1241638692543,-2.2100000000000003e-08,-2.2976e-08,20000,speech
speech7.wav,6,1191.3843167288048,0.0034142077223770803,396.8379735770011,-2.1750000000000003e-08,-1.7251e-08,20000,speech
speech7.wav,7,1467.742912811037,0.0031917262538040925,362.55837889996786,7.244999999999999e-08,3.62875e-08,20000,speech
speech7.wav,8,1867.6899567320145,0.0034471668082369142,366.17931040170214,6.455e-08,2.2623500000000004e-08,20000,speech
speech7.wav,9,2581.866809335794,0.0025630882328701644,406.4150554648997,3.885e-08,-2.29765e-08,20000,speech
speech8.wav,0,0.9503867000921737,0.9934563185875774,0.1096080395372643,1.4043000000000003e-06,1.1499890000000001e-06,20000,speech
speech8.wav,1,3.4361422486287716,0.9112632871117081,0.6304655374571317,1.0062500000000001e-06,8.298770000000001e-07,20000,speech
speech8.wav,2,51.648001771266316,0.4718569203076059,9.791810019762085,2.5655e-07,3.12532e-07,20000,speech
speech8.wav,3,418.6717931764204,0.08383625911323539,108.62394000132156,-9.155000000000001e-08,3.0842000000000006e-08,20000,speech
speech8.wav,4,1025.3045739762688,0.02452403112729035,248.87265457629545,-2.1999999999999992e-08,-6.334999999999999e-10,20000,speech
speech8.wav,5,1612.7364397017864,0.015080165011593772,323.9950155042602,-5.6099999999999986e-08,3.2250999999999995e-08,20000,speech
speech8.wav,6,2194.1960973393043,0.010675392064515062,369.75128760211305,-3.454999999999999e-08,-7.881499999999998e-09,20000,speech
speech8.wav,7,2793.9690297310553,0.00876801656670467,267.48227946400544,-9.635e-08,4.239850000000001e-08,20000,speech
speech8.wav,8,3485.9037938273996,0.007604499925662021,234.7840013656162,-4.794999999999999e-08,2.34455e-08,20000,speech
speech8.wav,9,4713.89484335605,0.0044142577221989825,305.19659408643577,-5.72e-08,4.645000000000002e-09,20000,speech
speech9.wav,0,5.588056770501561,0.33229539203620956,2.8636690261247346,3.4475000000000007e-07,2.1173699999999999e-07,20000,speech
speech9.wav,1,14.755242473369206,0.2971349734811559,3.6388315185962363,2.9525e-07,1.69795e-07,20000,speech
speech9.wav,2,119.56101338763116,0.1234104786535236,32.053707024052486,8.06e-08,9.74145e-08,20000,speech
speech9.wav,3,723.5892651988979,0.022737792177736634,313.0118358845505,-6.605e-08,1.0301e-08,20000,speech
speech9.wav,4,1744.0280689386989,0.008216369918497578,931.8966919605217,3.1400000000000016e-08,4.2730000000000004e-09,20000,speech
speech9.wav,5,2812.128298144444,0.005703940679016938,915.5106845555473,-1.3499999999999992e-08,5.761e-09,20000,speech
speech9.wav,6,3878.6240577528597,0.00486082981308952,512.3765324427324,-4.3899999999999996e-08,-3.753e-09,20000,speech
speech9.wav,7,5094.541200490241,0.003140911194868743,500.9507042253521,7e-08,1.29945e-08,20000,speech
speech9.wav,8,6456.622483007043,0.0022151689479600607,503.3034946769821,-1.944999999999999e-08,1.3965000000000005e-09,20000,speech
speech9.wav,9,8877.684701913273,0.0015367201764749621,776.1610416649454,-4.025e-08,3.5373e-08,20000,speech
